candidate_id,problem,language,submission_id,source_file,issue_id,severity,line,column,message,risk,code_before,code_at_line,code_after,approved_for_removal,review_notes
unused_000233,gigel-si-sosetele,cpp,1314236651,gigel-si-sosetele/1314236651.cpp,unusedVariable,style,14,11,Unused variable: j,medium,"vector<int> v1,v2;","int i,j;",char c;,FALSE,
unused_000234,gigel-si-sosetele,cpp,1314236651,gigel-si-sosetele/1314236651.cpp,unusedVariable,style,15,10,Unused variable: c,medium,"int i,j;",char c;,,FALSE,
unused_000235,gigel-si-sosetele,cpp,1314236657,gigel-si-sosetele/1314236657.cpp,unreadVariable,style,52,11,Variable 'minim' is assigned a value that is never used.,medium,,"minim = min(leftStars, rightStars);",,FALSE,
unused_000236,gigel-si-sosetele,cpp,1314236699,gigel-si-sosetele/1314236699.cpp,unreadVariable,style,26,33,Variable 'unpaired' is assigned a value that is never used.,medium,int get_result() {,"int pairs = 0, unpaired = 0;",vector<int> freq(123);,FALSE,
unused_000237,gigel-si-sosetele,cpp,1314236699,gigel-si-sosetele/1314236699.cpp,unreadVariable,style,38,26,Variable 'unpaired' is assigned a value that is never used.,medium,} else {,unpaired += freq[i];,},FALSE,
unused_000238,gigel-si-sosetele,cpp,1314236762,gigel-si-sosetele/1314236762.cpp,unreadVariable,style,11,23,Variable 'cnts' is assigned a value that is never used.,medium,,"int n,cnt = 0,cnts=0;","scanf(""%d"",&n);",FALSE,
unused_000239,gigel-si-sosetele,cpp,1314236795,gigel-si-sosetele/1314236795.cpp,unreadVariable,style,27,11,Variable 'i' is assigned a value that is never used.,medium,int count = 0;,int i = 0;,string my_str = right_str;,FALSE,
unused_000240,gigel-si-sosetele,cpp,1314236795,gigel-si-sosetele/1314236795.cpp,unreadVariable,style,28,19,Variable 'my_str' is assigned a value that is never used.,medium,int i = 0;,string my_str = right_str;,for(auto c : left_str){,FALSE,
unused_000241,gigel-si-sosetele,cpp,1314236796,gigel-si-sosetele/1314236796.cpp,unreachableCode,style,37,17,Statements following 'continue' will never be executed.,high,continue;,for(int k = 0;k<strlen(string1);k++),"printf(""%d"",visited1[k]);",FALSE,
unused_000242,gigel-si-sosetele,cpp,1314236832,gigel-si-sosetele/1314236832.cpp,unreadVariable,style,11,23,Variable 'cnts' is assigned a value that is never used.,medium,,"int n,cnt = 0,cnts=0;","scanf(""%d"",&n);",FALSE,
unused_000243,gigel-si-sosetele,cpp,1314236832,gigel-si-sosetele/1314236832.cpp,unusedVariable,style,14,11,Unused variable: j,medium,"vector<int> v1,v2;","int i,j;",char c;,FALSE,
unused_000244,gigel-si-sosetele,cpp,1314236856,gigel-si-sosetele/1314236856.cpp,unusedFunction,style,27,6,The function 'printMeta' is never used.,high,,void printMeta(){,"cout<<""WILDCARDS: ""<<wildCards<<""\n"";",FALSE,
unused_000245,gigel-si-sosetele,cpp,1314236863,gigel-si-sosetele/1314236863.cpp,unreadVariable,style,23,11,Variable 'i' is assigned a value that is never used.,medium,int count_res = 0;,int i = 0;,string my_str = right_str;,FALSE,
unused_000246,gigel-si-sosetele,cpp,1314236863,gigel-si-sosetele/1314236863.cpp,unreadVariable,style,24,19,Variable 'my_str' is assigned a value that is never used.,medium,int i = 0;,string my_str = right_str;,for(auto c : left_str){,FALSE,
unused_000247,gigel-si-sosetele,cpp,1314236933,gigel-si-sosetele/1314236933.cpp,unusedVariable,style,20,12,Unused variable: space,medium,string sstring;,string space;,"int n, ret = 0;",FALSE,
unused_000248,gigel-si-sosetele,cpp,1314236933,gigel-si-sosetele/1314236933.cpp,unusedVariable,style,23,9,Unused variable: aux_int,medium,char aux;,int aux_int;,,FALSE,
unused_000249,gigel-si-sosetele,cpp,1314236933,gigel-si-sosetele/1314236933.cpp,unusedFunction,style,8,6,The function 'printS' is never used.,high,,void printS (vector<char> arr) {,for (int i = 0; i < arr.size(); i++) {,FALSE,
unused_000250,gigel-si-sosetele,cpp,1314236941,gigel-si-sosetele/1314236941.cpp,unreadVariable,style,23,11,Variable 'i' is assigned a value that is never used.,medium,int count_res = 0;,int i = 0;,string my_str = right_str;,FALSE,
unused_000251,gigel-si-sosetele,cpp,1314236941,gigel-si-sosetele/1314236941.cpp,unreadVariable,style,24,19,Variable 'my_str' is assigned a value that is never used.,medium,int i = 0;,string my_str = right_str;,for(auto c : left_str){,FALSE,
unused_000252,gigel-si-sosetele,cpp,1314236947,gigel-si-sosetele/1314236947.cpp,unreachableCode,style,37,17,Statements following 'continue' will never be executed.,high,continue;,for(int k = 0;k<strlen(string1);k++),"printf(""%d"",visited1[k]);",FALSE,
unused_000253,gigel-si-sosetele,cpp,1314237012,gigel-si-sosetele/1314237012.cpp,unreadVariable,style,11,23,Variable 'cnts' is assigned a value that is never used.,medium,,"int n,cnt = 0,cnts=0;","scanf(""%d"",&n);",FALSE,
unused_000254,gigel-si-sosetele,cpp,1314237012,gigel-si-sosetele/1314237012.cpp,unusedVariable,style,14,11,Unused variable: j,medium,"vector<int> v1,v2;","int i,j,e=0;",char c;,FALSE,
unused_000255,gigel-si-sosetele,cpp,1314237036,gigel-si-sosetele/1314237036.cpp,unreachableCode,style,37,17,Statements following 'continue' will never be executed.,high,continue;,for(int k = 0;k<strlen(string1);k++),"printf(""%d"",visited1[k]);",FALSE,
unused_000256,gigel-si-sosetele,cpp,1314237048,gigel-si-sosetele/1314237048.cpp,unreadVariable,style,11,23,Variable 'cnts' is assigned a value that is never used.,medium,,"int n,cnt = 0,cnts=0;","scanf(""%d"",&n);",FALSE,
unused_000257,gigel-si-sosetele,cpp,1314237048,gigel-si-sosetele/1314237048.cpp,unusedVariable,style,14,11,Unused variable: j,medium,"vector<int> v1,v2;","int i,j;",char c;,FALSE,
unused_000258,gigel-si-sosetele,cpp,1314237168,gigel-si-sosetele/1314237168.cpp,unreadVariable,style,11,23,Variable 'cnts' is assigned a value that is never used.,medium,,"int n,cnt = 0,cnts=0;","scanf(""%d"",&n);",FALSE,
unused_000259,gigel-si-sosetele,cpp,1314237168,gigel-si-sosetele/1314237168.cpp,unusedVariable,style,14,11,Unused variable: j,medium,"vector<int> v1,v2;","int i,j,e=0;",char c;,FALSE,
unused_000260,gigel-si-sosetele,cpp,1314237169,gigel-si-sosetele/1314237169.cpp,unusedVariable,style,78,9,Unused variable: star_pairs,medium,,int star_pairs;,,FALSE,
unused_000261,gigel-si-sosetele,cpp,1314237218,gigel-si-sosetele/1314237218.cpp,unreadVariable,style,11,23,Variable 'cnts' is assigned a value that is never used.,medium,,"int n,cnt = 0,cnts=0;","scanf(""%d"",&n);",FALSE,
unused_000262,gigel-si-sosetele,cpp,1314237218,gigel-si-sosetele/1314237218.cpp,unusedVariable,style,14,11,Unused variable: j,medium,"vector<int> v1,v2;","int i,j,e=0;",char c;,FALSE,
unused_000263,gigel-si-sosetele,cpp,1314237218,gigel-si-sosetele/1314237218.cpp,unreadVariable,style,30,11,Variable 'c1' is assigned a value that is never used.,medium,"sort(v2.begin(),v2.end());","int c1=0,c2=0;",,FALSE,
unused_000264,gigel-si-sosetele,cpp,1314237218,gigel-si-sosetele/1314237218.cpp,unreadVariable,style,30,16,Variable 'c2' is assigned a value that is never used.,medium,"sort(v2.begin(),v2.end());","int c1=0,c2=0;",,FALSE,
unused_000265,gigel-si-sosetele,cpp,1314237238,gigel-si-sosetele/1314237238.cpp,unreadVariable,style,11,23,Variable 'cnts' is assigned a value that is never used.,medium,,"int n,cnt = 0,cnts=0;","scanf(""%d"",&n);",FALSE,
unused_000266,gigel-si-sosetele,cpp,1314237238,gigel-si-sosetele/1314237238.cpp,unusedVariable,style,14,11,Unused variable: j,medium,"vector<int> v1,v2;","int i,j,e=0;",char c;,FALSE,
unused_000267,gigel-si-sosetele,cpp,1314237243,gigel-si-sosetele/1314237243.cpp,unusedVariable,style,13,39,Unused variable: inp,medium,,"char leftS[n + 1], rightS[n + 1], inp;",,FALSE,
unused_000268,gigel-si-sosetele,cpp,1314237296,gigel-si-sosetele/1314237296.cpp,unreadVariable,style,76,17,Variable 'starsLeft' is assigned a value that is never used.,medium,maxPairs += rightV;,starsLeft -= rightV;,}else{,FALSE,
unused_000269,gigel-si-sosetele,cpp,1314237296,gigel-si-sosetele/1314237296.cpp,unreadVariable,style,83,18,Variable 'starsRight' is assigned a value that is never used.,medium,maxPairs += leftV;,starsRight -= leftV;,}else{,FALSE,
unused_000270,gigel-si-sosetele,cpp,1314237299,gigel-si-sosetele/1314237299.cpp,unreadVariable,style,11,23,Variable 'cnts' is assigned a value that is never used.,medium,,"int n,cnt = 0,cnts=0;","scanf(""%d"",&n);",FALSE,
unused_000271,gigel-si-sosetele,cpp,1314237299,gigel-si-sosetele/1314237299.cpp,unusedVariable,style,14,11,Unused variable: j,medium,"vector<int> v1,v2;","int i,j,e=0;",char c;,FALSE,
unused_000272,gigel-si-sosetele,cpp,1314237321,gigel-si-sosetele/1314237321.cpp,unreadVariable,style,11,23,Variable 'cnts' is assigned a value that is never used.,medium,,"int n,cnt = 0,cnts=0;","scanf(""%d"",&n);",FALSE,
unused_000273,gigel-si-sosetele,cpp,1314237321,gigel-si-sosetele/1314237321.cpp,unusedVariable,style,14,11,Unused variable: j,medium,"vector<int> v1,v2;","int i,j,e=0;",char c;,FALSE,
unused_000274,gigel-si-sosetele,cpp,1314237413,gigel-si-sosetele/1314237413.cpp,unreadVariable,style,82,19,Variable 'left_star' is assigned a value that is never used.,medium,if (left_star > right_unmatched),left_star -= right_unmatched;,,FALSE,
unused_000275,gigel-si-sosetele,cpp,1314237413,gigel-si-sosetele/1314237413.cpp,unreadVariable,style,87,20,Variable 'right_star' is assigned a value that is never used.,medium,if (right_star > left_unmatched),right_star -= left_unmatched;,,FALSE,
unused_000276,gigel-si-sosetele,cpp,1314237479,gigel-si-sosetele/1314237479.cpp,unreadVariable,style,11,23,Variable 'cnts' is assigned a value that is never used.,medium,,"int n,cnt = 0,cnts=0;","scanf(""%d"",&n);",FALSE,
unused_000277,gigel-si-sosetele,cpp,1314237479,gigel-si-sosetele/1314237479.cpp,unusedVariable,style,14,11,Unused variable: j,medium,"vector<int> v1,v2;","int i,j,e=0;",char c;,FALSE,
unused_000278,gigel-si-sosetele,cpp,1314237512,gigel-si-sosetele/1314237512.cpp,unreadVariable,style,85,20,Variable 'starsLeft' is assigned a value that is never used.,medium,maxPairs += starsRight;,starsLeft -= starsRight;,starsRight = 0;,FALSE,
unused_000279,gigel-si-sosetele,cpp,1314237512,gigel-si-sosetele/1314237512.cpp,unreadVariable,style,86,21,Variable 'starsRight' is assigned a value that is never used.,medium,starsLeft -= starsRight;,starsRight = 0;,},FALSE,
unused_000280,gigel-si-sosetele,cpp,1314237512,gigel-si-sosetele/1314237512.cpp,unreadVariable,style,90,19,Variable 'starsRight' is assigned a value that is never used.,medium,maxPairs += starsLeft;,starsRight -= starsLeft;,starsLeft = 0;,FALSE,
unused_000281,gigel-si-sosetele,cpp,1314237512,gigel-si-sosetele/1314237512.cpp,unreadVariable,style,91,18,Variable 'starsLeft' is assigned a value that is never used.,medium,starsRight -= starsLeft;,starsLeft = 0;,},FALSE,
unused_000282,gigel-si-sosetele,cpp,1314237522,gigel-si-sosetele/1314237522.cpp,unreadVariable,style,49,29,Variable 'nrStang' is assigned a value that is never used.,medium,int nrDrept = 0;,int nrStang = 0;,,FALSE,
unused_000283,gigel-si-sosetele,cpp,1314237522,gigel-si-sosetele/1314237522.cpp,unreadVariable,style,54,33,Variable 'nrStang' is assigned a value that is never used.,medium,nrDrept += drept[i];,nrStang += drept[i];,},FALSE,
unused_000284,gigel-si-sosetele,cpp,1314237522,gigel-si-sosetele/1314237522.cpp,unreadVariable,style,67,29,Variable 'nrDrept' is assigned a value that is never used.,medium,,int nrDrept = 0;,int nrStang = 0;,FALSE,
unused_000285,gigel-si-sosetele,cpp,1314237522,gigel-si-sosetele/1314237522.cpp,unreadVariable,style,72,33,Variable 'nrDrept' is assigned a value that is never used.,medium,{,nrDrept += drept[i];,nrStang += drept[i];,FALSE,
unused_000286,gigel-si-sosetele,cpp,1314237549,gigel-si-sosetele/1314237549.cpp,unreadVariable,style,11,23,Variable 'cnts' is assigned a value that is never used.,medium,,"int n,cnt = 0,cnts=0;","scanf(""%d"",&n);",FALSE,
unused_000287,gigel-si-sosetele,cpp,1314237549,gigel-si-sosetele/1314237549.cpp,unusedVariable,style,14,11,Unused variable: j,medium,"vector<int> v1,v2;","int i,j,e=0;",char c;,FALSE,
unused_000288,gigel-si-sosetele,cpp,1314237586,gigel-si-sosetele/1314237586.cpp,unreadVariable,style,11,23,Variable 'cnts' is assigned a value that is never used.,medium,,"int n,cnt = 0,cnts=0;","scanf(""%d"",&n);",FALSE,
unused_000289,gigel-si-sosetele,cpp,1314237586,gigel-si-sosetele/1314237586.cpp,unusedVariable,style,14,11,Unused variable: j,medium,"vector<int> v1,v2;","int i,j,e=0;",char c;,FALSE,
unused_000290,gigel-si-sosetele,cpp,1314237750,gigel-si-sosetele/1314237750.cpp,unusedVariable,style,12,11,Unused variable: M,medium,,"int N,M;","int i,j;",FALSE,
unused_000291,gigel-si-sosetele,cpp,1314237764,gigel-si-sosetele/1314237764.cpp,unusedVariable,style,11,47,Unused variable: dif,medium,"int seen1[26], seen2[26];","int n, stars1 = 0, stars2 = 0, pairs = 0, dif;",char x;,FALSE,
unused_000292,gigel-si-sosetele,cpp,1314237776,gigel-si-sosetele/1314237776.cpp,unusedVariable,style,23,13,Unused variable: i,medium,"bool check(int data[], std::vector<int> &domain) {",int i;,,FALSE,
unused_000293,gigel-si-sosetele,cpp,1314237776,gigel-si-sosetele/1314237776.cpp,unreachableCode,style,38,13,Statements following 'return' will never be executed.,high,return true;,domain[data[0]]++;,nr++;,FALSE,
unused_000294,gigel-si-sosetele,cpp,1314237776,gigel-si-sosetele/1314237776.cpp,unreachableCode,style,43,13,Statements following 'return' will never be executed.,high,return true;,domain[data[0]]++;,nr++;,FALSE,
unused_000295,gigel-si-sosetele,cpp,1314237776,gigel-si-sosetele/1314237776.cpp,unreadVariable,style,75,30,Variable 'solution' is assigned a value that is never used.,medium,int i;,"std::vector<int> solution(k), visited1(n), visited2(n);",,FALSE,
unused_000296,gigel-si-sosetele,cpp,1314237776,gigel-si-sosetele/1314237776.cpp,unreadVariable,style,81,21,Variable 'visited1[i]' is assigned a value that is never used.,medium,star1 = i;,visited1[i] = -1;,visited2[i] = -1;,FALSE,
unused_000297,gigel-si-sosetele,cpp,1314237776,gigel-si-sosetele/1314237776.cpp,unreadVariable,style,82,21,Variable 'visited2[i]' is assigned a value that is never used.,medium,visited1[i] = -1;,visited2[i] = -1;,},FALSE,
unused_000298,gigel-si-sosetele,cpp,1314237831,gigel-si-sosetele/1314237831.cpp,unusedVariable,style,23,13,Unused variable: i,medium,"bool check(int data[], std::vector<int> &domain) {",int i;,,FALSE,
unused_000299,gigel-si-sosetele,cpp,1314237831,gigel-si-sosetele/1314237831.cpp,unreachableCode,style,38,13,Statements following 'return' will never be executed.,high,return true;,domain[data[0]]++;,nr++;,FALSE,
unused_000300,gigel-si-sosetele,cpp,1314237831,gigel-si-sosetele/1314237831.cpp,unreachableCode,style,43,13,Statements following 'return' will never be executed.,high,return true;,domain[data[0]]++;,nr++;,FALSE,
unused_000301,gigel-si-sosetele,cpp,1314237831,gigel-si-sosetele/1314237831.cpp,unusedVariable,style,73,10,Unused variable: s,medium,int arr[n];,char s;,int i;,FALSE,
unused_000302,gigel-si-sosetele,cpp,1314237831,gigel-si-sosetele/1314237831.cpp,unreadVariable,style,75,30,Variable 'solution' is assigned a value that is never used.,medium,int i;,"std::vector<int> solution(k), visited1(n), visited2(n);",,FALSE,
unused_000303,gigel-si-sosetele,cpp,1314237831,gigel-si-sosetele/1314237831.cpp,unreadVariable,style,75,43,Variable 'visited1' is assigned a value that is never used.,medium,int i;,"std::vector<int> solution(k), visited1(n), visited2(n);",,FALSE,
unused_000304,gigel-si-sosetele,cpp,1314237831,gigel-si-sosetele/1314237831.cpp,unreadVariable,style,75,56,Variable 'visited2' is assigned a value that is never used.,medium,int i;,"std::vector<int> solution(k), visited1(n), visited2(n);",,FALSE,
unused_000305,gigel-si-sosetele,cpp,1323072718,gigel-si-sosetele/1323072718.cpp,unusedStructMember,style,12,12,class member 'Task::k' is never used.,high,private:,"int n, k;",vector<int> left;,FALSE,
unused_000306,gigel-si-sosetele,cpp,1323072718,gigel-si-sosetele/1323072718.cpp,unreadVariable,style,43,25,Variable 'fashion' is assigned a value that is never used.,medium,for(int i = 0; i <= size; i++) {,int fashion = 0;,if (left[i] > right[i]) {,FALSE,
unused_000307,gigel-si-sosetele,cpp,1323073397,gigel-si-sosetele/1323073397.cpp,unreadVariable,style,22,11,Variable 'dp[0]' is assigned a value that is never used.,medium,"vector<int> dp(n + 1, -1);",dp[0] = 0;,,FALSE,
unused_000308,gigel-si-sosetele,cpp,1323073487,gigel-si-sosetele/1323073487.cpp,unreadVariable,style,22,11,Variable 'dp[0]' is assigned a value that is never used.,medium,"vector<int> dp(n + 1, -1);",dp[0] = 0;,,FALSE,
unused_000309,gigel-si-sosetele,cpp,1323073693,gigel-si-sosetele/1323073693.cpp,unreadVariable,style,22,11,Variable 'dp[0]' is assigned a value that is never used.,medium,"vector<int> dp(n + 1, -1);",dp[0] = 0;,,FALSE,
unused_000310,gigel-si-sosetele,cpp,1323073741,gigel-si-sosetele/1323073741.cpp,unreadVariable,style,19,26,Variable 'l_paired' is assigned a value that is never used.,medium,,"vector<bool> l_paired(n + 1, false);","vector<bool> r_paired(n + 1, false);",FALSE,
unused_000311,gigel-si-sosetele,cpp,1323073741,gigel-si-sosetele/1323073741.cpp,unreadVariable,style,20,26,Variable 'r_paired' is assigned a value that is never used.,medium,"vector<bool> l_paired(n + 1, false);","vector<bool> r_paired(n + 1, false);","vector<int> dp(n + 1, -1);",FALSE,
unused_000312,gigel-si-sosetele,cpp,1323073741,gigel-si-sosetele/1323073741.cpp,unreadVariable,style,22,11,Variable 'dp[0]' is assigned a value that is never used.,medium,"vector<int> dp(n + 1, -1);",dp[0] = 0;,,FALSE,
unused_000313,gigel-si-sosetele,cpp,1323075512,gigel-si-sosetele/1323075512.cpp,unreadVariable,style,41,12,Variable 'q1' is assigned a value that is never used.,medium,nr1 = no2;,q1 = fr1['*'] - no2;,},FALSE,
unused_000314,gigel-si-sosetele,cpp,1323075512,gigel-si-sosetele/1323075512.cpp,unreadVariable,style,49,12,Variable 'q2' is assigned a value that is never used.,medium,nr2 = no1;,q2 = fr2['*'] - no1;,},FALSE,
unused_000315,gigel-si-sosetele,cpp,1323075519,gigel-si-sosetele/1323075519.cpp,unreadVariable,style,24,26,Variable 'l_paired' is assigned a value that is never used.,medium,,"vector<bool> l_paired(n + 1, false);","vector<bool> r_paired(n + 1, false);",FALSE,
unused_000316,gigel-si-sosetele,cpp,1323075519,gigel-si-sosetele/1323075519.cpp,unreadVariable,style,25,26,Variable 'r_paired' is assigned a value that is never used.,medium,"vector<bool> l_paired(n + 1, false);","vector<bool> r_paired(n + 1, false);","vector<int> dp(n + 1, -1);",FALSE,
unused_000317,gigel-si-sosetele,cpp,1323075519,gigel-si-sosetele/1323075519.cpp,unreadVariable,style,27,11,Variable 'dp[0]' is assigned a value that is never used.,medium,"vector<int> dp(n + 1, -1);",dp[0] = 0;,,FALSE,
unused_000318,gigel-si-sosetele,cpp,1323075619,gigel-si-sosetele/1323075619.cpp,unreadVariable,style,24,26,Variable 'l_paired' is assigned a value that is never used.,medium,,"vector<bool> l_paired(n + 1, false);","vector<bool> r_paired(n + 1, false);",FALSE,
unused_000319,gigel-si-sosetele,cpp,1323075619,gigel-si-sosetele/1323075619.cpp,unreadVariable,style,25,26,Variable 'r_paired' is assigned a value that is never used.,medium,"vector<bool> l_paired(n + 1, false);","vector<bool> r_paired(n + 1, false);","vector<int> dp(n + 1, -1);",FALSE,
unused_000320,gigel-si-sosetele,cpp,1323075619,gigel-si-sosetele/1323075619.cpp,unreadVariable,style,27,11,Variable 'dp[0]' is assigned a value that is never used.,medium,"vector<int> dp(n + 1, -1);",dp[0] = 0;,,FALSE,
unused_000321,gigel-si-sosetele,cpp,1323075814,gigel-si-sosetele/1323075814.cpp,unreadVariable,style,24,26,Variable 'l_paired' is assigned a value that is never used.,medium,,"vector<bool> l_paired(n + 1, false);","vector<bool> r_paired(n + 1, false);",FALSE,
unused_000322,gigel-si-sosetele,cpp,1323075814,gigel-si-sosetele/1323075814.cpp,unreadVariable,style,25,26,Variable 'r_paired' is assigned a value that is never used.,medium,"vector<bool> l_paired(n + 1, false);","vector<bool> r_paired(n + 1, false);","vector<int> dp(n + 1, -1);",FALSE,
unused_000323,gigel-si-sosetele,cpp,1323075814,gigel-si-sosetele/1323075814.cpp,unreadVariable,style,27,11,Variable 'dp[0]' is assigned a value that is never used.,medium,"vector<int> dp(n + 1, -1);",dp[0] = 0;,,FALSE,
unused_000324,gigel-si-sosetele,cpp,1323077360,gigel-si-sosetele/1323077360.cpp,unreadVariable,style,41,12,Variable 'q1' is assigned a value that is never used.,medium,nr1 = no2;,q1 = fr1['*'] - no2;,},FALSE,
unused_000325,gigel-si-sosetele,cpp,1323077360,gigel-si-sosetele/1323077360.cpp,unreadVariable,style,49,12,Variable 'q2' is assigned a value that is never used.,medium,nr2 = no1;,q2 = fr2['*'] - no1;,},FALSE,
unused_000326,gigel-si-sosetele,cpp,1323384436,gigel-si-sosetele/1323384436.cpp,unreadVariable,style,41,15,Variable 'sizeL' is assigned a value that is never used.,medium,int sum = 0;,int sizeL = l.size();,int sizeR = r.size();,FALSE,
unused_000327,gigel-si-sosetele,cpp,1323396483,gigel-si-sosetele/1323396483.cpp,unreadVariable,style,38,15,Variable 'leftL' is assigned a value that is never used.,medium,,int leftL = left.size();,int leftR = right.size();,FALSE,
unused_000328,gigel-si-sosetele,cpp,1323396483,gigel-si-sosetele/1323396483.cpp,unreadVariable,style,39,15,Variable 'leftR' is assigned a value that is never used.,medium,int leftL = left.size();,int leftR = right.size();,,FALSE,
unused_000329,gigel-si-sosetele,cpp,1323396483,gigel-si-sosetele/1323396483.cpp,unreadVariable,style,49,15,Variable 'leftL' is assigned a value that is never used.,medium,},leftL -= min;,leftR -= min;,FALSE,
unused_000330,gigel-si-sosetele,cpp,1323396483,gigel-si-sosetele/1323396483.cpp,unreadVariable,style,50,15,Variable 'leftR' is assigned a value that is never used.,medium,leftL -= min;,leftR -= min;,result += min;,FALSE,
unused_000331,gigel-si-sosetele,cpp,1323416433,gigel-si-sosetele/1323416433.cpp,unusedVariable,style,9,20,Unused variable: socks2,medium,"map<char, int> socks1;","map<char, int> socks2;","map<char,int>::iterator it;",FALSE,
unused_000332,gigel-si-sosetele,cpp,1323416546,gigel-si-sosetele/1323416546.cpp,unusedVariable,style,9,20,Unused variable: socks2,medium,"map<char, int> socks1;","map<char, int> socks2;","map<char,int>::iterator it;",FALSE,
unused_000333,gigel-si-sosetele,cpp,1323425745,gigel-si-sosetele/1323425745.cpp,unreadVariable,style,28,15,Variable 'star1' is assigned a value that is never used.,medium,},int star1 = index1;,,FALSE,
unused_000334,gigel-si-sosetele,cpp,1323425745,gigel-si-sosetele/1323425745.cpp,unreadVariable,style,34,15,Variable 'star2' is assigned a value that is never used.,medium,},int star2 = index2;,,FALSE,
unused_000335,gigel-si-sosetele,cpp,1323448060,gigel-si-sosetele/1323448060.cpp,unreadVariable,style,60,22,Variable 'fst['*']' is assigned a value that is never used.,medium,k += common;,fst['*'] = fst['*'] - common;,snd['*'] = snd['*'] - common;,FALSE,
unused_000336,gigel-si-sosetele,cpp,1323448060,gigel-si-sosetele/1323448060.cpp,unreadVariable,style,61,22,Variable 'snd['*']' is assigned a value that is never used.,medium,fst['*'] = fst['*'] - common;,snd['*'] = snd['*'] - common;,},FALSE,
unused_000337,gigel-si-sosetele,cpp,1323453945,gigel-si-sosetele/1323453945.cpp,unreadVariable,style,12,17,Variable 'junk' is assigned a value that is never used.,medium,"map<char, int> m;","string junk = """";",int cnt = 0;,FALSE,
unused_000338,gigel-si-sosetele,cpp,1323455652,gigel-si-sosetele/1323455652.cpp,unreadVariable,style,40,17,Variable 'no_p_st' is assigned a value that is never used.,medium,int no_p = n - sol;,int no_p_st = no_p - stel_st;,int no_p_dr = no_p - stel_dr;,FALSE,
unused_000339,gigel-si-sosetele,cpp,1323455652,gigel-si-sosetele/1323455652.cpp,unreadVariable,style,41,17,Variable 'no_p_dr' is assigned a value that is never used.,medium,int no_p_st = no_p - stel_st;,int no_p_dr = no_p - stel_dr;,,FALSE,
unused_000340,gigel-si-sosetele,cpp,1332559507,gigel-si-sosetele/1332559507.cpp,unreadVariable,style,75,16,Variable 'task' is assigned a value that is never used.,medium,int main() {,auto* task = new (std::nothrow) Task{};,if (!task) {,FALSE,
unused_000341,gigel-si-sosetele,cpp,1332560420,gigel-si-sosetele/1332560420.cpp,unreadVariable,style,78,16,Variable 'task' is assigned a value that is never used.,medium,int main() {,auto* task = new (std::nothrow) Task{};,if (!task) {,FALSE,
unused_000342,gigel-si-sosetele,cpp,1332687031,gigel-si-sosetele/1332687031.cpp,unreadVariable,style,15,25,Variable 'checks1' is assigned a value that is never used.,medium,"scanf(""%d"", &N);","vector<bool> checks1(N, false);","vector<bool> checks2(N, false);",FALSE,
unused_000343,gigel-si-sosetele,cpp,1332687031,gigel-si-sosetele/1332687031.cpp,unreadVariable,style,16,25,Variable 'checks2' is assigned a value that is never used.,medium,"vector<bool> checks1(N, false);","vector<bool> checks2(N, false);",,FALSE,
unused_000344,gigel-si-sosetele,cpp,1332687364,gigel-si-sosetele/1332687364.cpp,unreadVariable,style,15,25,Variable 'checks1' is assigned a value that is never used.,medium,"scanf(""%d"", &N);","vector<bool> checks1(N, false);","vector<bool> checks2(N, false);",FALSE,
unused_000345,gigel-si-sosetele,cpp,1332687364,gigel-si-sosetele/1332687364.cpp,unreadVariable,style,16,25,Variable 'checks2' is assigned a value that is never used.,medium,"vector<bool> checks1(N, false);","vector<bool> checks2(N, false);",,FALSE,
unused_000346,gigel-si-sosetele,cpp,1332688398,gigel-si-sosetele/1332688398.cpp,unreadVariable,style,15,25,Variable 'checks1' is assigned a value that is never used.,medium,"scanf(""%d"", &N);","vector<bool> checks1(N, false);","vector<bool> checks2(N, false);",FALSE,
unused_000347,gigel-si-sosetele,cpp,1332688398,gigel-si-sosetele/1332688398.cpp,unreadVariable,style,16,25,Variable 'checks2' is assigned a value that is never used.,medium,"vector<bool> checks1(N, false);","vector<bool> checks2(N, false);",,FALSE,
unused_000348,gigel-si-sosetele,cpp,1332720799,gigel-si-sosetele/1332720799.cpp,unreadVariable,style,23,22,Variable 'no_pair_left' is assigned a value that is never used.,medium,int pairs = 0;,int no_pair_left = 0;,int no_pair_right = 0;,FALSE,
unused_000349,gigel-si-sosetele,cpp,1332720799,gigel-si-sosetele/1332720799.cpp,unreadVariable,style,24,23,Variable 'no_pair_right' is assigned a value that is never used.,medium,int no_pair_left = 0;,int no_pair_right = 0;,"map<char, int>::iterator itr;",FALSE,
unused_000350,gigel-si-sosetele,cpp,1332764703,gigel-si-sosetele/1332764703.cpp,unusedVariable,style,18,10,Unused variable: number,medium,cin >> dreapta;,long number;,vector<int>my_vector_stanga;,FALSE,
unused_000351,gigel-si-sosetele,cpp,1332764703,gigel-si-sosetele/1332764703.cpp,unreadVariable,style,23,14,Variable 'min' is assigned a value that is never used.,medium,my_vector_dreapta.resize(27);,long min = 999999999;,long sum = 0;,FALSE,
