problem,language,first_submission_id,second_submission_id,first_user_id,second_user_id,first_score,second_score,first_result,second_result,first_timestamp,second_timestamp,same_user,same_score,same_result,safe_to_remove,kept_submission_id,removed_submission_id,reason
matei-si-diamantele,cpp,1333796493,1333796684,user_0141,user_0141,37.5,37.5,Segmentation Fault,Segmentation Fault,1077412,1077419,True,True,True,True,1333796493,1333796684,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1333796587,1333796657,user_0141,user_0141,37.5,37.5,Segmentation Fault,Segmentation Fault,1077415,1077418,True,True,True,True,1333796587,1333796657,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1333796587,1333796684,user_0141,user_0141,37.5,37.5,Segmentation Fault,Segmentation Fault,1077415,1077419,True,True,True,True,1333796587,1333796684,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1333796657,1333796684,user_0141,user_0141,37.5,37.5,Segmentation Fault,Segmentation Fault,1077418,1077419,True,True,True,True,1333796657,1333796684,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314235395,1314235559,user_0147,user_0147,41.07,41.07,Terminated due ...,Terminated due ...,50,56,True,True,True,True,1314235395,1314235559,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1323405696,1323405761,user_0154,user_0154,41.07,41.07,Wrong Answer,Wrong Answer,520711,520722,True,True,True,True,1323405696,1323405761,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1323405769,1323405774,user_0154,user_0154,41.07,41.07,Wrong Answer,Wrong Answer,520723,520725,True,True,True,True,1323405769,1323405774,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314235531,1314235580,user_0158,user_0158,1.79,1.79,Wrong Answer,Wrong Answer,55,57,True,True,True,True,1314235531,1314235580,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314235663,1314235721,user_0158,user_0158,1.79,1.79,Wrong Answer,Wrong Answer,60,63,True,True,True,True,1314235663,1314235721,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314235663,1314235785,user_0158,user_0158,1.79,1.79,Wrong Answer,Wrong Answer,60,66,True,True,True,True,1314235663,1314235785,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314235715,1314236808,user_0158,user_0158,5.36,5.36,Wrong Answer,Wrong Answer,63,130,True,True,True,True,1314235715,1314236808,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314235721,1314235785,user_0158,user_0158,1.79,1.79,Wrong Answer,Wrong Answer,63,66,True,True,True,True,1314235721,1314235785,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236529,1314236577,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,112,116,True,True,True,True,1314236529,1314236577,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236529,1314236614,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,112,118,True,True,True,True,1314236529,1314236614,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236529,1314236645,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,112,120,True,True,True,True,1314236529,1314236645,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236529,1314237401,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,112,162,True,True,True,True,1314236529,1314237401,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236529,1314237436,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,112,163,True,True,True,True,1314236529,1314237436,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236529,1314237526,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,112,168,True,True,True,True,1314236529,1314237526,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236577,1314236614,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,116,118,True,True,True,True,1314236577,1314236614,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236577,1314236645,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,116,120,True,True,True,True,1314236577,1314236645,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236577,1314237401,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,116,162,True,True,True,True,1314236577,1314237401,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236577,1314237436,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,116,163,True,True,True,True,1314236577,1314237436,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236577,1314237526,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,116,168,True,True,True,True,1314236577,1314237526,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236614,1314236645,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,118,120,True,True,True,True,1314236614,1314236645,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236614,1314237401,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,118,162,True,True,True,True,1314236614,1314237401,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236614,1314237436,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,118,163,True,True,True,True,1314236614,1314237436,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236614,1314237526,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,118,168,True,True,True,True,1314236614,1314237526,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236645,1314237401,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,120,162,True,True,True,True,1314236645,1314237401,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236645,1314237436,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,120,163,True,True,True,True,1314236645,1314237436,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236645,1314237526,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,120,168,True,True,True,True,1314236645,1314237526,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237040,1314237055,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,143,144,True,True,True,True,1314237040,1314237055,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237040,1314237076,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,143,145,True,True,True,True,1314237040,1314237076,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237040,1314237099,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,143,147,True,True,True,True,1314237040,1314237099,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237040,1314237115,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,143,147,True,True,True,True,1314237040,1314237115,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237040,1314237205,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,143,152,True,True,True,True,1314237040,1314237205,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237040,1314237219,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,143,153,True,True,True,True,1314237040,1314237219,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237040,1314237289,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,143,156,True,True,True,True,1314237040,1314237289,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237055,1314237076,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,144,145,True,True,True,True,1314237055,1314237076,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237055,1314237099,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,144,147,True,True,True,True,1314237055,1314237099,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237055,1314237115,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,144,147,True,True,True,True,1314237055,1314237115,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237055,1314237205,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,144,152,True,True,True,True,1314237055,1314237205,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237055,1314237219,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,144,153,True,True,True,True,1314237055,1314237219,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237055,1314237289,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,144,156,True,True,True,True,1314237055,1314237289,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237076,1314237099,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,145,147,True,True,True,True,1314237076,1314237099,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237076,1314237115,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,145,147,True,True,True,True,1314237076,1314237115,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237076,1314237205,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,145,152,True,True,True,True,1314237076,1314237205,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237076,1314237219,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,145,153,True,True,True,True,1314237076,1314237219,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237076,1314237289,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,145,156,True,True,True,True,1314237076,1314237289,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237099,1314237115,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,147,147,True,True,True,True,1314237099,1314237115,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237099,1314237205,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,147,152,True,True,True,True,1314237099,1314237205,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237099,1314237219,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,147,153,True,True,True,True,1314237099,1314237219,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237099,1314237289,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,147,156,True,True,True,True,1314237099,1314237289,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237115,1314237205,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,147,152,True,True,True,True,1314237115,1314237205,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237115,1314237219,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,147,153,True,True,True,True,1314237115,1314237219,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237115,1314237289,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,147,156,True,True,True,True,1314237115,1314237289,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237205,1314237219,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,152,153,True,True,True,True,1314237205,1314237219,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237205,1314237289,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,152,156,True,True,True,True,1314237205,1314237289,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237219,1314237289,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,153,156,True,True,True,True,1314237219,1314237289,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237401,1314237436,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,162,163,True,True,True,True,1314237401,1314237436,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237401,1314237526,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,162,168,True,True,True,True,1314237401,1314237526,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237436,1314237526,user_0165,user_0165,3.57,3.57,Wrong Answer,Wrong Answer,163,168,True,True,True,True,1314237436,1314237526,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1391986473,1391986526,user_0192,user_0192,50.0,50.0,Accepted,Accepted,3150676,3150678,True,True,True,True,1391986473,1391986526,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1378159378,1378159392,user_0218,user_0218,12.5,12.5,Wrong Answer,Wrong Answer,2640134,2640135,True,True,True,True,1378159378,1378159392,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1323424047,1323424374,user_0225,user_0225,50.0,50.0,Accepted,Accepted,521503,521508,True,True,True,True,1323424047,1323424374,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1323404104,1323404111,user_0238,user_0238,41.07,41.07,Segmentation Fault,Segmentation Fault,520463,520464,True,True,True,True,1323404104,1323404111,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314235605,1314235774,user_0244,user_0244,10.71,10.71,Wrong Answer,Wrong Answer,58,65,True,True,True,True,1314235605,1314235774,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314234680,1314234717,user_0246,user_0246,1.79,1.79,Wrong Answer,Wrong Answer,23,25,True,True,True,True,1314234680,1314234717,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314235667,1314236493,user_0246,user_0246,5.36,5.36,Wrong Answer,Wrong Answer,61,109,True,True,True,True,1314235667,1314236493,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314236884,1314237766,user_0246,user_0246,7.14,7.14,Wrong Answer,Wrong Answer,133,178,True,True,True,True,1314236884,1314237766,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1361807199,1361807918,user_0250,user_0250,50.0,50.0,Accepted,Accepted,2125616,2125624,True,True,True,True,1361807199,1361807918,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237280,1314237631,user_0252,user_0252,3.57,3.57,Wrong Answer,Wrong Answer,156,173,True,True,True,True,1314237280,1314237631,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237427,1314237451,user_0252,user_0252,3.57,3.57,Wrong Answer,Wrong Answer,163,164,True,True,True,True,1314237427,1314237451,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237427,1314237538,user_0252,user_0252,3.57,3.57,Wrong Answer,Wrong Answer,163,169,True,True,True,True,1314237427,1314237538,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237451,1314237538,user_0252,user_0252,3.57,3.57,Wrong Answer,Wrong Answer,164,169,True,True,True,True,1314237451,1314237538,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237664,1314237687,user_0252,user_0252,3.57,3.57,Wrong Answer,Wrong Answer,174,175,True,True,True,True,1314237664,1314237687,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237664,1314237701,user_0252,user_0252,3.57,3.57,Wrong Answer,Wrong Answer,174,176,True,True,True,True,1314237664,1314237701,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1314237687,1314237701,user_0252,user_0252,3.57,3.57,Wrong Answer,Wrong Answer,175,176,True,True,True,True,1314237687,1314237701,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1344373500,1344373550,user_0259,user_0259,39.29,39.29,Wrong Answer,Wrong Answer,1568563,1568565,True,True,True,True,1344373500,1344373550,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1344373500,1344373579,user_0259,user_0259,39.29,39.29,Wrong Answer,Wrong Answer,1568563,1568566,True,True,True,True,1344373500,1344373579,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1344373550,1344373579,user_0259,user_0259,39.29,39.29,Wrong Answer,Wrong Answer,1568565,1568566,True,True,True,True,1344373550,1344373579,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,cpp,1361359794,1361580037,user_0265,user_0265,50.0,50.0,Accepted,Accepted,2109009,2116657,True,True,True,True,1361359794,1361580037,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314234559,1314234588,user_0031,user_0031,16.07,16.07,Wrong Answer,Wrong Answer,17,18,True,True,True,True,1314234559,1314234588,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235268,1314235326,user_0038,user_0038,17.86,17.86,Terminated due ...,Terminated due ...,45,47,True,True,True,True,1314235268,1314235326,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235226,1314235385,user_0040,user_0040,8.93,8.93,Wrong Answer,Wrong Answer,44,50,True,True,True,True,1314235226,1314235385,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235088,1314235207,user_0042,user_0042,35.71,35.71,Runtime Error,Runtime Error,39,43,True,True,True,True,1314235088,1314235207,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235088,1314236673,user_0042,user_0042,35.71,35.71,Runtime Error,Runtime Error,39,121,True,True,True,True,1314235088,1314236673,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235207,1314236673,user_0042,user_0042,35.71,35.71,Runtime Error,Runtime Error,43,121,True,True,True,True,1314235207,1314236673,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1323404910,1323404969,user_0054,user_0054,30.36,30.36,Runtime Error,Runtime Error,520585,520596,True,True,True,True,1323404910,1323404969,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1323404984,1323405095,user_0054,user_0054,33.93,33.93,Runtime Error,Runtime Error,520598,520613,True,True,True,True,1323404984,1323405095,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1323451903,1323452016,user_0065,user_0065,10.71,10.71,Wrong Answer,Wrong Answer,523032,523036,True,True,True,True,1323451903,1323452016,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1332673244,1332673256,user_0068,user_0068,10.71,10.71,Wrong Answer,Wrong Answer,1024553,1024555,True,True,True,True,1332673244,1332673256,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1332661224,1332711180,user_0069,user_0069,37.5,37.5,Runtime Error,Runtime Error,1023904,1025437,True,True,True,True,1332661224,1332711180,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314236555,1314236790,user_0095,user_0095,3.57,3.57,Wrong Answer,Wrong Answer,114,129,True,True,True,True,1314236555,1314236790,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314236555,1314237755,user_0095,user_0095,3.57,3.57,Wrong Answer,Wrong Answer,114,178,True,True,True,True,1314236555,1314237755,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314236790,1314237755,user_0095,user_0095,3.57,3.57,Wrong Answer,Wrong Answer,129,178,True,True,True,True,1314236790,1314237755,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235708,1314235839,user_0097,user_0097,1.79,1.79,Wrong Answer,Wrong Answer,63,68,True,True,True,True,1314235708,1314235839,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235708,1314236346,user_0097,user_0097,1.79,1.79,Wrong Answer,Wrong Answer,63,101,True,True,True,True,1314235708,1314236346,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235708,1314236476,user_0097,user_0097,1.79,1.79,Wrong Answer,Wrong Answer,63,108,True,True,True,True,1314235708,1314236476,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235839,1314236346,user_0097,user_0097,1.79,1.79,Wrong Answer,Wrong Answer,68,101,True,True,True,True,1314235839,1314236346,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235839,1314236476,user_0097,user_0097,1.79,1.79,Wrong Answer,Wrong Answer,68,108,True,True,True,True,1314235839,1314236476,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314236346,1314236476,user_0097,user_0097,1.79,1.79,Wrong Answer,Wrong Answer,101,108,True,True,True,True,1314236346,1314236476,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314234628,1314234934,user_0103,user_0103,3.57,3.57,Wrong Answer,Wrong Answer,21,33,True,True,True,True,1314234628,1314234934,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235247,1314236167,user_0103,user_0103,5.36,5.36,Wrong Answer,Wrong Answer,44,89,True,True,True,True,1314235247,1314236167,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314234797,1314235113,user_0116,user_0116,8.93,8.93,Wrong Answer,Wrong Answer,28,40,True,True,True,True,1314234797,1314235113,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235004,1314235137,user_0116,user_0116,8.93,8.93,Wrong Answer,Wrong Answer,36,41,True,True,True,True,1314235004,1314235137,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235004,1314235200,user_0116,user_0116,8.93,8.93,Wrong Answer,Wrong Answer,36,43,True,True,True,True,1314235004,1314235200,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235004,1314235251,user_0116,user_0116,8.93,8.93,Wrong Answer,Wrong Answer,36,44,True,True,True,True,1314235004,1314235251,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235004,1314235529,user_0116,user_0116,8.93,8.93,Wrong Answer,Wrong Answer,36,55,True,True,True,True,1314235004,1314235529,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235137,1314235200,user_0116,user_0116,8.93,8.93,Wrong Answer,Wrong Answer,41,43,True,True,True,True,1314235137,1314235200,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235137,1314235251,user_0116,user_0116,8.93,8.93,Wrong Answer,Wrong Answer,41,44,True,True,True,True,1314235137,1314235251,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235137,1314235529,user_0116,user_0116,8.93,8.93,Wrong Answer,Wrong Answer,41,55,True,True,True,True,1314235137,1314235529,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235200,1314235251,user_0116,user_0116,8.93,8.93,Wrong Answer,Wrong Answer,43,44,True,True,True,True,1314235200,1314235251,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235200,1314235529,user_0116,user_0116,8.93,8.93,Wrong Answer,Wrong Answer,43,55,True,True,True,True,1314235200,1314235529,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235251,1314235529,user_0116,user_0116,8.93,8.93,Wrong Answer,Wrong Answer,44,55,True,True,True,True,1314235251,1314235529,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314235196,1314235313,user_0126,user_0126,5.36,5.36,Wrong Answer,Wrong Answer,43,47,True,True,True,True,1314235196,1314235313,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1333804032,1333804052,user_0128,user_0128,44.64,44.64,Wrong Answer,Wrong Answer,1077658,1077661,True,True,True,True,1333804032,1333804052,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1323418578,1323418708,user_0138,user_0138,8.93,8.93,Wrong Answer,Wrong Answer,521374,521378,True,True,True,True,1323418578,1323418708,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1323421354,1323421631,user_0138,user_0138,8.93,8.93,Wrong Answer,Wrong Answer,521444,521449,True,True,True,True,1323421354,1323421631,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1323422341,1323424771,user_0138,user_0138,10.71,10.71,Wrong Answer,Wrong Answer,521463,521514,True,True,True,True,1323422341,1323424771,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1323422341,1323441579,user_0138,user_0138,10.71,10.71,Wrong Answer,Wrong Answer,521463,522537,True,True,True,True,1323422341,1323441579,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1323424771,1323441579,user_0138,user_0138,10.71,10.71,Wrong Answer,Wrong Answer,521514,522537,True,True,True,True,1323424771,1323441579,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1323450102,1323450140,user_0138,user_0138,14.29,14.29,Wrong Answer,Wrong Answer,522941,522944,True,True,True,True,1323450102,1323450140,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314237030,1314237222,user_0145,user_0145,5.36,5.36,Wrong Answer,Wrong Answer,143,153,True,True,True,True,1314237030,1314237222,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314237409,1314237486,user_0145,user_0145,14.29,14.29,Wrong Answer,Wrong Answer,162,166,True,True,True,True,1314237409,1314237486,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314237409,1314237619,user_0145,user_0145,14.29,14.29,Wrong Answer,Wrong Answer,162,172,True,True,True,True,1314237409,1314237619,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314237486,1314237619,user_0145,user_0145,14.29,14.29,Wrong Answer,Wrong Answer,166,172,True,True,True,True,1314237486,1314237619,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314236045,1314236114,user_0151,user_0151,14.29,14.29,Wrong Answer,Wrong Answer,80,85,True,True,True,True,1314236045,1314236114,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314236045,1314236127,user_0151,user_0151,14.29,14.29,Wrong Answer,Wrong Answer,80,86,True,True,True,True,1314236045,1314236127,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314236045,1314236968,user_0151,user_0151,14.29,14.29,Wrong Answer,Wrong Answer,80,139,True,True,True,True,1314236045,1314236968,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314236114,1314236127,user_0151,user_0151,14.29,14.29,Wrong Answer,Wrong Answer,85,86,True,True,True,True,1314236114,1314236127,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314236114,1314236968,user_0151,user_0151,14.29,14.29,Wrong Answer,Wrong Answer,85,139,True,True,True,True,1314236114,1314236968,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314236127,1314236968,user_0151,user_0151,14.29,14.29,Wrong Answer,Wrong Answer,86,139,True,True,True,True,1314236127,1314236968,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1314236951,1314236988,user_0151,user_0151,42.86,42.86,Terminated due ...,Terminated due ...,138,140,True,True,True,True,1314236951,1314236988,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1378121757,1378121858,user_0206,user_0206,8.93,8.93,Wrong Answer,Wrong Answer,2638937,2638956,True,True,True,True,1378121757,1378121858,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1378112521,1378112672,user_0213,user_0213,50.0,50.0,Accepted,Accepted,2638218,2638225,True,True,True,True,1378112521,1378112672,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1391933713,1391934043,user_0224,user_0224,50.0,50.0,Accepted,Accepted,3147937,3147957,True,True,True,True,1391933713,1391934043,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1323404065,1323404098,user_0228,user_0228,5.36,5.36,Wrong Answer,Wrong Answer,520459,520462,True,True,True,True,1323404065,1323404098,"JPlag AVG 100, same user, same score, same result"
matei-si-diamantele,java,1323404065,1323404117,user_0228,user_0228,5.36,5.36,Wrong Answer,Wrong Answer,520459,520465,True,True,True,True,1323404065,1323404117,"JPlag AVG 100, same user, same score, same result"
