problem,submission_id,user_id,score,language,predicted_algorithm,best_reference_id,jplag_similarity,feature_similarity,score_compatibility,combined_score,second_combined_score,combined_margin,confidence,tests_run,tests_passed,tests_failed,pass_rate_percentage,wrong_answers,timeouts,runtime_errors,compilation_error,passed_tests,failed_tests,timeout_tests,runtime_error_tests,total_execution_time_seconds,average_execution_time_seconds,maximum_execution_time_seconds
gigel-si-raspandirea-vestilor,1314235884,user_0269,50.0,cpp,unknown,1391862501,0.0,0.978258,1.0,0.393478,0.258747,0.13473,low,22,0,22,0.0,0,6,16,False,[],"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input00.txt"", ""input06.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt""]","[""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",21.543164,0.979235,3.0
gigel-si-raspandirea-vestilor,1314235898,user_0366,50.0,cpp,unknown,1391862501,0.0,0.890156,1.0,0.367047,0.259824,0.107223,low,22,0,22,0.0,0,3,19,False,[],"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input04.txt"", ""input07.txt"", ""input14.txt""]","[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input05.txt"", ""input06.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",10.831562,0.492344,3.0
gigel-si-raspandirea-vestilor,1314235924,user_0133,50.0,java,dijkstra,1314236937,0.342183,0.853909,1.0,0.561482,0.0,0.561482,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],9.11636,0.41438,1.219653
gigel-si-raspandirea-vestilor,1314235944,user_0208,50.0,java,unknown,1314236937,0.059701,0.921486,1.0,0.412267,0.0,0.412267,low,0,0,0,0.0,0,0,0,True,[],[],[],[],0.0,0.0,0.0
gigel-si-raspandirea-vestilor,1314235945,user_0053,50.0,java,dijkstra,1314236937,0.334278,0.914188,1.0,0.574823,0.0,0.574823,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],8.548665,0.388576,0.715856
gigel-si-raspandirea-vestilor,1314235955,user_0199,50.0,java,dijkstra,1314236937,0.338192,0.903209,1.0,0.573878,0.0,0.573878,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],8.7976,0.399891,0.802638
gigel-si-raspandirea-vestilor,1314235968,user_0175,50.0,java,dijkstra,1314236937,0.352645,0.89441,1.0,0.57991,0.0,0.57991,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],9.861215,0.448237,1.053648
gigel-si-raspandirea-vestilor,1314235972,user_0062,50.0,java,dijkstra,1314236937,0.332378,0.91241,1.0,0.57315,0.0,0.57315,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],8.378505,0.380841,0.71253
gigel-si-raspandirea-vestilor,1314235976,user_0079,50.0,java,dijkstra,1314236937,0.307692,0.880937,1.0,0.548897,0.0,0.548897,medium,0,0,0,0.0,0,0,0,True,[],[],[],[],0.0,0.0,0.0
gigel-si-raspandirea-vestilor,1314235979,user_0269,50.0,cpp,unknown,1391862501,0.0,0.976695,1.0,0.393008,0.256426,0.136582,low,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],6.021347,0.273698,0.869396
gigel-si-raspandirea-vestilor,1314235996,user_0054,50.0,java,dijkstra,1314236937,0.393162,0.849635,1.0,0.590788,0.0,0.590788,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],5.974366,0.271562,0.477409
gigel-si-raspandirea-vestilor,1314236051,user_0114,50.0,java,dijkstra,1314236937,0.342697,0.906321,1.0,0.577514,0.0,0.577514,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],5.358414,0.243564,0.460618
gigel-si-raspandirea-vestilor,1314236058,user_0214,50.0,cpp,unknown,1391862501,0.0,0.956046,1.0,0.386814,0.261115,0.125699,low,22,18,4,81.82,0,2,2,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt""]","[""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input18.txt"", ""input19.txt""]","[""input20.txt"", ""input21.txt""]",11.826974,0.53759,3.0
gigel-si-raspandirea-vestilor,1314236096,user_0035,50.0,cpp,unknown,1391862501,0.0,0.969283,1.0,0.390785,0.248499,0.142286,low,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],4.700592,0.213663,0.621802
gigel-si-raspandirea-vestilor,1314236166,user_0151,50.0,java,dijkstra,1314236937,0.336182,0.882174,1.0,0.566362,0.0,0.566362,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],7.016303,0.318923,0.678005
gigel-si-raspandirea-vestilor,1314236195,user_0122,50.0,cpp,bfs,1391862501,0.285714,0.988689,1.0,0.568035,0.259695,0.30834,medium,22,0,22,0.0,0,3,19,False,[],"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input00.txt"", ""input13.txt"", ""input14.txt""]","[""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",14.572853,0.662402,3.0
gigel-si-raspandirea-vestilor,1314236270,user_0260,50.0,cpp,unknown,1391862501,0.0,0.90744,1.0,0.372232,0.26464,0.107592,low,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],6.309692,0.286804,2.233665
gigel-si-raspandirea-vestilor,1314236312,user_0362,50.0,cpp,unknown,1391862501,0.0,0.974886,1.0,0.392466,0.259916,0.13255,low,22,15,7,68.18,0,1,6,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input13.txt"", ""input14.txt"", ""input16.txt""]","[""input12.txt"", ""input15.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input12.txt""]","[""input15.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",9.21238,0.418745,3.0
gigel-si-raspandirea-vestilor,1314236365,user_0097,50.0,cpp,unknown,1344637985,0.0,0.990783,0.85,0.382235,0.274102,0.108133,low,22,0,22,0.0,0,1,21,False,[],"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input21.txt""]","[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt""]",6.72628,0.30574,3.0
gigel-si-raspandirea-vestilor,1314236374,user_0039,50.0,java,dijkstra,1314236937,0.39645,0.937963,1.0,0.619259,0.0,0.619259,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],15.834952,0.719771,2.207958
gigel-si-raspandirea-vestilor,1314236378,user_0260,50.0,cpp,unknown,1391862501,0.0,0.906441,1.0,0.371932,0.263028,0.108904,low,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],4.124728,0.187488,0.603709
gigel-si-raspandirea-vestilor,1314236445,user_0166,50.0,java,dijkstra,1314236937,0.336232,0.903666,1.0,0.572839,0.0,0.572839,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],11.568488,0.52584,0.88306
gigel-si-raspandirea-vestilor,1314236477,user_0166,50.0,java,dijkstra,1314236937,0.33526,0.898267,1.0,0.570636,0.0,0.570636,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],11.476549,0.521661,0.92432
gigel-si-raspandirea-vestilor,1314236499,user_0128,50.0,java,dijkstra,1314236937,0.352584,0.945818,1.0,0.595296,0.0,0.595296,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],11.620902,0.528223,0.967405
gigel-si-raspandirea-vestilor,1314236513,user_0184,50.0,java,dijkstra,1314236937,0.347059,0.866955,1.0,0.568322,0.0,0.568322,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],9.791251,0.445057,1.188834
gigel-si-raspandirea-vestilor,1314236531,user_0362,50.0,cpp,unknown,1391862501,0.0,0.974203,1.0,0.392261,0.25913,0.133131,low,22,15,7,68.18,0,7,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input13.txt"", ""input14.txt"", ""input16.txt""]","[""input12.txt"", ""input15.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input12.txt"", ""input15.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],23.229046,1.055866,3.0
gigel-si-raspandirea-vestilor,1314236543,user_0208,50.0,cpp,unknown,1391862501,0.0,0.833866,1.0,0.35016,0.288415,0.061745,low,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],6.795457,0.308884,0.937186
gigel-si-raspandirea-vestilor,1314236584,user_0071,50.0,java,dijkstra,1314236937,0.347059,0.860187,1.0,0.566291,0.0,0.566291,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],14.060372,0.639108,1.212188
gigel-si-raspandirea-vestilor,1314236586,user_0063,50.0,java,dijkstra,1314236937,0.376404,0.907641,1.0,0.598135,0.0,0.598135,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],12.225769,0.555717,1.136517
gigel-si-raspandirea-vestilor,1314236627,user_0108,50.0,cpp,unknown,1391862501,0.0,0.818253,1.0,0.345476,0.221556,0.12392,low,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],4.210613,0.191391,0.496755
gigel-si-raspandirea-vestilor,1314236682,user_0394,50.0,java,dijkstra,1314236937,0.445714,0.901604,1.0,0.63791,0.0,0.63791,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],9.787956,0.444907,1.039962
gigel-si-raspandirea-vestilor,1314236888,user_0413,50.0,cpp,unknown,1391862501,0.0,0.923636,1.0,0.377091,0.274135,0.102956,low,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],6.30394,0.286543,1.083851
gigel-si-raspandirea-vestilor,1314236937,user_0142,50.0,java,dijkstra,1314236937,1.0,1.0,1.0,1.0,1.0,0.0,reference,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],9.757065,0.443503,0.833734
gigel-si-raspandirea-vestilor,1314236939,user_0043,50.0,cpp,unknown,1391862501,0.0,0.983156,1.0,0.394947,0.254492,0.140455,low,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],4.177526,0.189888,0.483572
gigel-si-raspandirea-vestilor,1314236987,user_0134,50.0,cpp,unknown,1391862501,0.0,0.897069,1.0,0.369121,0.282037,0.087083,low,22,18,4,81.82,0,4,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt""]","[""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]","[""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],15.87975,0.721807,3.0
gigel-si-raspandirea-vestilor,1314237157,user_0413,50.0,cpp,unknown,1391862501,0.0,0.932079,1.0,0.379624,0.271439,0.108185,low,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],5.232266,0.23783,0.896889
gigel-si-raspandirea-vestilor,1314237229,user_0262,50.0,java,dijkstra,1314236937,0.33526,0.895528,1.0,0.569814,0.0,0.569814,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],9.436781,0.428945,0.700631
gigel-si-raspandirea-vestilor,1314237230,user_0197,50.0,cpp,unknown,1344637985,0.0,0.984238,0.85,0.380271,0.273048,0.107224,low,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],5.635484,0.256158,0.909456
gigel-si-raspandirea-vestilor,1314237287,user_0185,50.0,java,dijkstra,1314236937,0.331429,0.889038,1.0,0.565569,0.0,0.565569,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],8.399838,0.381811,0.70758
gigel-si-raspandirea-vestilor,1314237336,user_0262,50.0,java,dijkstra,1314236937,0.336232,0.894963,1.0,0.570228,0.0,0.570228,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],8.059988,0.366363,0.643049
gigel-si-raspandirea-vestilor,1314237393,user_0002,50.0,java,dijkstra,1314236937,0.341176,0.877765,1.0,0.568035,0.0,0.568035,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],7.781943,0.353725,0.807049
gigel-si-raspandirea-vestilor,1314237537,user_0175,50.0,java,dijkstra,1314236937,0.428571,0.936898,1.0,0.638212,0.0,0.638212,medium,22,22,0,100.0,0,0,0,False,"[""input00.txt"", ""input01.txt"", ""input02.txt"", ""input03.txt"", ""input04.txt"", ""input05.txt"", ""input06.txt"", ""input07.txt"", ""input08.txt"", ""input09.txt"", ""input10.txt"", ""input11.txt"", ""input12.txt"", ""input13.txt"", ""input14.txt"", ""input15.txt"", ""input16.txt"", ""input17.txt"", ""input18.txt"", ""input19.txt"", ""input20.txt"", ""input21.txt""]",[],[],[],8.614343,0.391561,0.759933
